id,temperature,pressure,humidity,wind_speed,wind_direction,precipitation,snowing,cloudiness,terget,target
TEST_16405,5.8558625,1009.6,74.6,2.2,229.6,0.06,False,21.2,0,6.535816268615027
TEST_16406,5.512,1022.4,83.8,2.4,241.6,0.0,False,26.8,0,6.467087445289344
TEST_16407,13.488,1031.2,47.2,1.2,62.0,0.0,False,0.0,0,5.0383218761599995
TEST_16408,11.8,1008.6,90.6,2.6,116.0,0.18,False,74.4,0,5.716828503510983
TEST_16409,16.4241,1029.8,62.8,2.2,202.6,0.0,False,23.4,0,5.596252204847808
TEST_16410,3.9473,1007.6,75.0,1.6,310.6,0.06,False,34.4,0,6.681733670673515
TEST_16411,23.584,1017.2,73.6,1.2,175.6,0.0,False,19.0,0,3.8160775458613605
TEST_16412,10.97559375,1015.2,77.2,2.2,93.0,0.12,False,52.8,0,5.644667855307293
TEST_16413,14.99,1012.4,85.2,1.0,144.4,0.06,False,31.0,0,4.27590830927474
TEST_16414,29.8202,1034.4,51.8,1.6,111.8,0.06,False,0.0,0,3.7470129482057875
TEST_16415,15.448,1013.0,65.2,2.0,144.0,0.0,False,5.6,0,5.217200591150516
TEST_16416,10.648,1003.8,92.2,1.6,212.0,0.18,False,49.0,0,5.386287825286676
TEST_16417,6.548,1023.4,63.2,2.4,146.0,0.0,False,0.0,0,6.42797553628829
TEST_16418,7.574,1024.2,75.8,0.8,88.0,0.0,False,0.0,0,4.748621141585391
TEST_16419,22.108,1021.4,69.2,1.6,180.4,0.0,False,4.0,0,4.295104486869526
TEST_16420,16.02773125,1005.8,79.4,3.4,271.6,0.06,False,25.6,0,6.317658584176475
TEST_16421,6.416,1018.4,84.8,2.8,293.2,0.06,False,15.0,0,6.812188706818441
TEST_16422,18.996,1017.6,49.4,1.4,82.0,0.0,False,20.0,0,4.701999050678827
TEST_16423,10.688,1023.4,89.8,1.6,186.0,0.0,False,1.6,0,4.952695564040602
TEST_16424,13.732,1012.8,81.6,3.4,206.0,0.12,False,61.0,0,6.4737484219368495
TEST_16425,12.808,1031.8,90.8,2.6,227.2,0.0,False,19.0,0,5.582110103954326
TEST_16426,28.784,1016.4,49.0,3.2,182.0,0.0,False,20.0,0,5.238951691579976
TEST_16427,21.532,1019.6,77.2,2.0,156.0,0.06,False,48.0,0,4.571607871656813
TEST_16428,22.854,1018.2,71.6,1.6,180.0,0.06,False,15.2,0,4.268258328382833
TEST_16429,7.22,1024.0,88.2,1.6,169.6,0.06,False,50.8,0,5.5635298321887205
TEST_16430,23.706,1007.2,60.4,3.4,162.0,0.0,False,27.0,0,5.556112409961918
TEST_16431,14.302,1004.4,77.4,5.0,188.0,0.18,False,68.0,0,7.592647850282886
TEST_16432,6.65915,1010.0,84.4,1.2,202.8,0.0,False,4.0,0,5.316501131517769
TEST_16433,12.59,1011.4,70.8,1.8,110.0,0.12,False,34.0,0,5.365134031628099
TEST_16434,11.618,1016.6,86.2,1.2,135.0,0.06,False,38.0,0,4.722559724151493
TEST_16435,30.93,1012.8,48.8,3.2,198.0,0.0,False,23.0,0,5.094023545285113
TEST_16436,24.694,1021.4,39.0,4.6,122.0,0.0,False,31.0,0,6.654331932955532
TEST_16437,16.318,1011.8,69.4,2.8,132.0,0.18,False,50.0,0,5.880606874481221
TEST_16438,31.322,1016.0,45.0,2.6,176.0,0.0,False,27.0,0,4.697808967045869
TEST_16439,8.276,1004.8,83.2,3.2,176.6,0.0,False,19.0,0,6.449020313687044
TEST_16440,3.172,1020.6,81.8,2.8,160.2,0.0,False,30.0,0,6.736712854709751
TEST_16441,3.264,1020.4,86.8,2.4,220.0,0.0,False,6.4,0,6.4572259983672575
TEST_16442,15.072,1017.6,86.6,2.2,70.2,0.0,False,48.0,0,4.747883462732994
TEST_16443,17.17313125,1008.4,74.8,1.4,165.0,0.06,False,18.4,0,4.599599873667359
TEST_16444,22.058,1022.4,62.6,2.8,124.0,0.0,False,42.0,0,5.204299116694857
TEST_16445,3.956,1013.4,86.8,2.6,137.2,0.06,False,8.0,0,6.287546949706816
TEST_16446,20.576,1018.8,63.4,2.0,170.4,0.0,False,0.0,0,4.808160959239995
TEST_16447,27.8748,1029.8,55.4,1.0,97.6,0.06,False,18.4,0,3.4905844287603904
TEST_16448,13.682,1013.6,72.6,4.4,208.0,0.06,False,35.0,0,7.191760056793595
TEST_16449,9.114,1023.6,83.2,3.0,144.0,0.06,False,26.4,0,6.211307163540094
TEST_16450,32.8546,1030.0,36.2,2.4,125.0,0.0,False,0.0,0,4.336699671859819
TEST_16451,13.3588,1026.8,71.8,1.6,160.0,0.06,False,22.8,0,5.19938598162395
TEST_16452,22.854,1020.6,63.2,0.8,190.0,0.0,False,15.0,0,3.9330442135636177
TEST_16453,30.174,1016.2,49.4,4.4,214.0,0.0,False,23.0,0,5.994813788005433
TEST_16454,5.006,1020.0,63.4,3.4,238.0,0.0,False,12.0,0,7.6164867549990385
TEST_16455,20.32,1016.2,66.8,1.2,186.8,0.0,False,8.0,0,4.320511484608849
TEST_16456,31.544,1015.2,41.6,2.4,108.4,0.0,False,8.0,0,4.306416915937728
TEST_16457,20.628,1016.4,62.0,2.8,246.0,0.0,False,31.0,0,5.763917518693544
TEST_16458,15.376,1002.8,73.8,2.0,134.0,0.06,False,0.0,0,5.010118355159016
TEST_16459,25.526,1016.6,36.4,3.0,118.0,0.0,False,8.0,0,5.483772566779461
TEST_16460,19.014,1018.4,83.2,1.2,86.0,0.0,False,29.6,0,3.7592928160483376
TEST_16461,22.516,1021.6,72.8,1.0,150.0,0.6,False,12.0,0,4.3515810348571
TEST_16462,12.393,984.8,95.8,4.2,135.2,0.54,False,84.8,0,7.070785288107914
TEST_16463,6.294,1031.0,92.4,0.6,66.0,0.0,False,8.0,0,4.27883008892398
TEST_16464,22.52,1016.6,45.6,2.8,108.0,0.0,False,0.0,0,5.357382511084439
TEST_16465,31.428,1018.4,43.4,2.8,158.0,0.0,False,19.0,0,4.758872111048625
TEST_16466,3.582,1031.4,77.0,1.6,134.0,0.0,False,12.8,0,5.8698092449931565
TEST_16467,17.444,1015.2,72.8,2.4,122.0,0.0,False,31.0,0,5.104107808374266
TEST_16468,13.00033125,1015.8,81.0,5.0,58.0,0.3,False,65.2,0,7.281695739544094
TEST_16469,12.092,1004.2,52.6,4.2,250.0,0.12,False,38.2,0,7.969382824106853
TEST_16470,8.9153,1017.0,66.6,2.8,220.4,0.36,True,31.4,0,4.688252849424518
TEST_16471,10.872,1013.4,85.0,3.4,132.6,0.24,False,60.0,0,6.541453459346544
TEST_16472,28.112,1017.6,50.4,2.0,126.0,0.0,False,4.0,0,4.221224272737183
TEST_16473,3.90619375,1017.6,90.6,1.4,169.0,0.0,False,11.6,0,5.480136422490217
TEST_16474,11.584,1022.4,80.2,1.0,222.0,0.06,False,19.0,0,4.986070248332081
TEST_16475,2.7416,1015.8,66.2,1.4,141.2,0.0,False,4.8,0,6.095272767131946
TEST_16476,16.432,1014.6,73.8,1.4,220.0,0.0,False,31.0,0,4.888642102250844
TEST_16477,12.988,1021.8,59.0,1.4,133.2,0.0,False,16.0,0,5.243551996527659
TEST_16478,8.80193125,990.4,81.8,4.4,188.2,0.42,True,83.2,0,5.517190426689558
TEST_16479,12.8,1000.0,77.2,4.6,186.0,0.06,False,58.4,0,7.313044242330035
TEST_16480,12.394,1022.8,74.4,3.2,72.8,0.06,False,22.0,0,5.951978716885936
TEST_16481,12.452,999.8,67.6,6.0,202.0,0.24,False,44.0,0,8.699849456065465
TEST_16482,16.33466875,1011.0,59.8,4.0,159.4,0.0,False,26.8,0,6.709719302833143
TEST_16483,7.1653,994.0,60.4,5.2,269.8,2.46,True,47.2,0,9.134947265889107
TEST_16484,18.208,1013.4,54.2,1.8,158.4,0.12,False,30.8,0,5.374784272141129
TEST_16485,30.702,1015.6,47.8,2.6,162.0,0.0,False,16.0,0,4.592736335565187
TEST_16486,14.51,1011.0,91.4,1.2,95.8,0.06,False,42.6,0,4.168646039401436
TEST_16487,25.054,1015.6,58.2,1.6,232.0,0.0,False,7.2,0,4.474710638898273
TEST_16488,26.002,1015.0,57.8,2.6,138.0,0.0,False,43.0,0,4.84646300419546
TEST_16489,11.306,1018.0,63.4,1.8,150.4,0.06,False,22.4,0,5.719130635380339
TEST_16490,16.34,1006.6,83.0,5.0,208.0,0.0,False,56.0,0,7.064498362244078
TEST_16491,16.076,1019.4,78.8,1.0,105.2,0.0,False,8.0,0,4.023200595357301
TEST_16492,14.2696,1004.2,87.2,1.0,216.0,0.06,False,23.2,0,4.526176726758001
TEST_16493,7.818,1019.4,94.4,1.2,123.0,0.0,False,19.0,0,4.7142427938222005
TEST_16494,8.32175,1002.6,89.0,2.2,175.6,0.12,False,40.4,0,5.863450519827439
TEST_16495,12.834,1026.4,79.0,4.6,41.4,0.0,False,19.0,0,6.5066397273544165
TEST_16496,15.496,1021.4,66.0,2.2,176.0,0.0,False,23.0,0,5.5113469990824715
TEST_16497,10.312,1021.6,84.0,1.8,200.0,0.0,False,4.0,0,5.330934191845222
TEST_16498,11.584,1014.4,87.0,1.6,250.0,0.0,False,14.4,0,5.21859919534915
TEST_16499,22.0,1022.0,50.4,2.0,157.4,0.0,False,8.0,0,4.981042512853122
TEST_16500,21.194,1021.4,68.0,1.6,117.2,0.0,False,4.0,0,4.1901680125019
TEST_16501,13.104,1010.8,83.4,2.0,144.0,0.12,False,52.4,0,5.320500277440162
TEST_16502,10.169,1000.2,84.0,0.8,182.0,0.0,False,1.6,0,4.619798889376145
TEST_16503,6.572,1000.8,91.2,2.0,196.0,0.48,False,56.0,0,6.391390281846708
TEST_16504,20.224,1016.0,82.0,1.0,152.0,0.18,False,39.0,0,4.012183933281708
TEST_16505,9.46,1023.6,93.0,1.0,74.0,0.0,False,22.0,0,4.285681763890382
TEST_16506,7.0,1027.0,82.8,2.6,170.0,0.0,False,0.0,0,6.096740082397526
TEST_16507,16.292,1016.0,86.4,0.8,101.0,0.0,False,16.0,0,3.6946304650420623
TEST_16508,26.2111,1005.2,45.0,1.6,109.0,0.06,False,9.6,0,4.322469011658267
TEST_16509,17.934,1021.6,72.2,1.6,210.0,0.0,False,15.0,0,4.801550367681137
TEST_16510,17.957,1024.4,54.2,1.4,124.6,0.0,False,1.2,0,4.761787033042314
TEST_16511,8.1166,1004.6,61.6,4.4,306.2,0.18,False,18.4,0,8.464676232571163
TEST_16512,12.892,1008.0,81.8,1.4,146.8,0.0,False,16.0,0,4.718764274425948
TEST_16513,22.914,1018.2,77.0,1.2,170.0,0.0,False,26.0,0,3.8070141931902626
TEST_16514,8.392,1021.4,95.8,0.6,115.6,0.0,False,35.6,0,4.272153159198186
TEST_16515,21.538,1021.2,35.0,2.8,186.0,0.0,False,12.0,0,6.063918286701805
TEST_16516,23.45,1011.2,49.6,2.6,160.0,0.0,False,16.0,0,5.285452656639934
TEST_16517,16.0936,1011.8,74.0,6.0,273.0,0.06,False,60.8,0,8.292772305761861
TEST_16518,18.424,1017.4,52.8,4.0,283.2,0.06,False,15.0,0,7.140213604069221
TEST_16519,19.584,1016.6,68.4,2.6,108.0,0.0,False,38.0,0,5.1052263619750695
TEST_16520,24.038,1009.0,57.2,2.0,99.8,0.0,False,33.6,0,4.495381548479774
TEST_16521,17.468,1019.0,62.0,2.4,196.0,0.0,False,23.0,0,5.6136176055308376
TEST_16522,6.754,1029.0,80.4,2.2,146.0,0.0,False,7.2,0,5.86651753778206
TEST_16523,24.858,1024.0,41.8,3.2,214.0,0.0,False,20.0,0,5.9436653277619325
TEST_16524,19.724,1016.2,79.6,1.2,190.0,0.0,False,30.0,0,4.1581208847884685
TEST_16525,11.76,1016.6,77.8,1.8,114.0,0.0,False,19.0,0,5.091216166870557
TEST_16526,18.946,992.4,60.8,2.4,179.8,0.06,False,49.6,0,5.610813472901339
TEST_16527,18.54,1019.8,48.6,2.2,152.0,0.0,False,12.0,0,5.510338446070017
TEST_16528,10.8028,1000.8,91.0,2.0,193.6,0.0,False,10.8,0,5.2363448286681855
TEST_16529,8.716,1015.0,78.8,2.2,242.0,0.06,False,22.4,0,6.184131806714616
TEST_16530,13.6648,991.0,92.8,1.8,178.8,0.18,False,57.6,0,5.105959882729176
TEST_16531,16.326,1017.0,76.2,3.4,166.0,0.0,False,41.4,0,5.985882341895334
TEST_16532,21.042,1018.8,90.4,1.4,172.0,0.0,False,36.0,0,3.8357523575102217
TEST_16533,25.52,1009.0,61.6,2.4,78.0,0.06,False,23.0,0,4.432223669115876
TEST_16534,19.09566875,1018.0,74.0,1.6,132.4,0.06,False,13.6,0,4.413724276989132
TEST_16535,16.576,1012.8,60.6,3.2,130.0,0.18,False,46.0,0,6.31544457368385
TEST_16536,20.461,993.4,86.0,2.2,242.8,0.12,False,40.0,0,4.933833655352199
TEST_16537,24.622,1018.2,63.2,1.6,99.0,0.0,False,0.0,0,3.877425543440223
TEST_16538,21.1072,997.2,46.6,3.4,260.6,0.06,False,27.4,0,6.602697338719229
TEST_16539,5.344,1009.2,74.4,4.2,226.0,0.18,False,51.4,0,8.139355421340271
TEST_16540,19.434,1017.4,39.6,3.8,222.0,0.0,False,28.0,0,7.010828519568783
TEST_16541,9.698,1008.8,95.8,1.8,220.6,0.66,False,55.0,0,6.104470017021473
TEST_16542,19.6152,1009.6,71.8,2.2,248.6,0.06,False,30.4,0,5.299644487133272
TEST_16543,14.39,1028.2,72.8,1.4,38.0,0.0,False,16.0,0,4.399872813793283
TEST_16544,15.402,1016.0,52.2,4.4,98.0,0.0,False,34.0,0,7.067553233717662
TEST_16545,20.384,1017.2,78.0,1.4,42.0,0.0,False,10.4,0,3.640891425247895
TEST_16546,3.79,1016.8,81.8,2.6,163.0,0.18,False,15.0,0,6.687451714569287
TEST_16547,17.876,1019.4,51.8,3.8,180.0,0.0,False,36.0,0,6.739640581079029
TEST_16548,13.484,1013.8,73.8,2.2,178.0,0.0,False,23.0,0,5.525776604533731
TEST_16549,15.592,1004.8,74.4,3.2,160.0,0.0,False,52.8,0,6.00350520717472
TEST_16550,16.774,1011.2,85.4,4.0,250.0,0.84,False,51.6,0,7.363056061797353
TEST_16551,18.048,1008.0,72.2,5.2,248.0,0.0,False,38.0,0,7.365134272432859
TEST_16552,16.48,1003.8,88.4,3.8,130.0,0.48,False,67.0,0,6.420405942264699
TEST_16553,19.244,1023.0,77.8,1.4,122.6,0.0,False,31.0,0,4.142926084930925
TEST_16554,29.264,1019.2,45.6,3.6,178.0,0.0,False,23.0,0,5.534816426022923
TEST_16555,8.6869,1024.6,77.8,1.8,263.6,0.0,False,7.2,0,5.901580230080316
TEST_16556,33.45,1018.2,51.8,5.0,208.0,0.0,False,12.0,0,5.918339222189964
TEST_16557,23.69,1022.2,57.8,1.2,79.6,0.0,False,19.0,0,3.8609775677142615
TEST_16558,18.649,1001.0,79.0,2.0,110.0,0.0,False,10.4,0,4.430910194230853
TEST_16559,28.188,1020.0,44.4,2.4,172.0,0.0,False,12.0,0,4.828004287148352
TEST_16560,20.022,1018.8,91.6,1.8,175.4,0.0,False,31.0,0,4.161357050367764
TEST_16561,33.634,1015.6,43.8,3.2,158.0,0.06,False,16.0,0,4.834850760194964
TEST_16562,9.8178,1020.4,78.6,1.8,53.6,0.18,False,0.0,0,5.168433905405368
TEST_16563,7.59,1009.4,78.0,2.8,233.2,0.0,False,12.0,0,6.56904652726966
TEST_16564,24.164,1021.6,40.0,4.2,122.0,0.0,False,27.0,0,6.406363814592923
TEST_16565,14.114,1018.8,46.4,4.2,174.0,0.0,False,35.0,0,7.499055560978029
TEST_16566,13.242,1015.6,89.6,0.8,220.6,0.0,False,15.0,0,4.356963575068809
TEST_16567,28.412,1020.2,60.8,1.2,70.0,0.0,False,12.0,0,3.2339687200329394
TEST_16568,15.928,1016.2,54.2,2.6,30.0,0.06,False,31.0,0,5.597906366796271
TEST_16569,7.47,1011.0,71.6,3.0,244.0,0.06,False,23.0,0,7.02663516225064
TEST_16570,12.078,1005.8,84.0,2.4,168.0,0.36,False,50.0,0,6.010902388263955
TEST_16571,17.938,1021.8,73.6,1.8,99.6,0.0,False,20.0,0,4.515074151838013
TEST_16572,14.106,1015.4,65.0,1.0,190.0,0.18,False,19.0,0,5.131076289324602
TEST_16573,23.986,1016.6,73.8,1.8,176.0,0.18,False,38.0,0,4.4383214139605505
TEST_16574,12.272,1021.2,60.4,1.6,160.8,0.0,False,12.0,0,5.494883056787303
TEST_16575,32.272,1012.8,50.6,5.0,208.0,0.0,False,16.0,0,6.087051912727963
TEST_16576,5.842,1029.6,92.0,1.8,153.8,0.0,False,19.0,0,5.481142183734771
TEST_16577,15.872,1029.2,67.2,1.6,134.0,0.0,False,4.0,0,4.819338336904114
TEST_16578,22.824,1014.8,59.6,5.6,222.0,0.0,False,31.0,0,7.332666144200874
TEST_16579,20.592,1012.6,79.2,2.4,124.0,0.0,False,12.0,0,4.543651272046571
TEST_16580,23.444,1015.0,76.2,0.8,66.0,0.0,False,4.0,0,3.042370465400788
TEST_16581,23.414,1017.2,63.8,2.6,156.0,0.6,False,19.0,0,5.581180719929952
TEST_16582,27.278,1017.4,43.2,2.0,62.0,0.0,False,8.0,0,4.27564867802049
TEST_16583,11.9914,1029.8,81.0,1.0,120.8,0.0,False,15.8,0,4.476678560159957
TEST_16584,5.466,1026.0,91.4,1.6,190.0,0.0,False,22.0,0,5.549323581806627
TEST_16585,10.21,1011.8,45.0,4.0,260.0,0.06,False,27.0,0,8.15119150972211
TEST_16586,19.496,1021.0,76.0,1.6,138.8,0.0,False,10.4,0,4.265377246717
TEST_16587,11.122,1025.0,77.2,0.6,162.0,0.0,False,0.0,0,4.4866628017221375
TEST_16588,14.952,1020.8,78.4,1.4,163.8,0.0,False,24.0,0,4.68943675751204
TEST_16589,21.86,1004.0,75.0,4.4,188.0,0.06,False,38.0,0,6.228737688719223
TEST_16590,8.506,1020.4,84.4,3.2,201.4,0.18,False,30.0,0,6.728422030513226
TEST_16591,26.094,1015.8,55.4,1.6,61.6,0.0,False,19.0,0,3.8697045232050056
TEST_16592,12.694,1025.4,85.0,0.8,64.8,0.0,False,4.0,0,3.918710072143358
TEST_16593,10.8975,1024.0,86.6,1.2,190.2,0.0,False,51.6,0,4.978561907098923
TEST_16594,15.53,1008.6,62.4,5.6,178.0,0.66,False,41.0,0,8.616843840936077
TEST_16595,6.282,1033.6,88.8,2.2,90.0,0.0,False,8.0,0,5.499786311946723
TEST_16596,26.308,1026.2,37.6,2.2,122.6,0.0,False,15.0,0,4.89868011794273
TEST_16597,15.574,1022.6,59.2,2.8,256.0,0.0,False,15.0,0,6.324732376714422
TEST_16598,21.324,1016.0,63.0,3.6,166.0,0.24,False,28.0,0,6.146480654567638
TEST_16599,20.432,1019.8,75.6,1.6,112.0,0.0,False,20.0,0,4.1222723836259725
TEST_16600,32.3092,1013.0,34.0,4.2,169.8,0.0,False,12.0,0,5.832615338288068
TEST_16601,11.152,1032.8,81.6,3.6,142.0,0.0,False,38.0,0,6.408527055526615
TEST_16602,11.8835,1020.2,76.2,2.8,279.2,0.06,False,43.6,0,6.539332502546883
TEST_16603,8.35,1019.2,80.8,3.4,253.8,0.06,False,30.2,0,7.026478123768867
TEST_16604,17.128,1016.6,76.6,1.6,210.0,0.0,False,23.0,0,4.805377679519107
TEST_16605,13.386,1026.8,72.6,1.0,136.2,0.0,False,10.4,0,4.581590370234965
TEST_16606,13.493325,1036.4,65.6,1.8,154.4,0.0,False,1.0,0,5.2966718592724895
TEST_16607,4.6906,992.6,67.2,3.8,270.0,0.12,True,60.8,0,5.798377656605654
TEST_16608,27.3,1021.4,52.6,1.4,154.8,0.0,False,15.0,0,4.0092831852239135
TEST_16609,13.734,1024.4,79.6,4.0,194.8,0.0,False,26.0,0,6.5955517701869875
TEST_16610,11.2124,1029.8,69.0,2.0,186.8,0.0,False,6.0,0,5.713028291796618
TEST_16611,12.138,1008.6,87.4,2.6,129.2,0.3,False,67.4,0,5.914080622993591
TEST_16612,29.452,1015.6,53.8,3.0,162.0,0.0,False,16.0,0,4.827727493562481
TEST_16613,25.19,1017.8,59.8,1.2,150.0,0.0,False,12.0,0,3.8818318083886063
TEST_16614,13.676,1018.2,78.8,2.6,145.0,0.18,False,63.0,0,5.883597467802544
TEST_16615,19.232,1015.8,77.6,1.6,102.0,0.0,False,22.0,0,4.166539914108375
TEST_16616,13.532,1001.2,79.8,6.2,180.8,0.3,False,52.4,0,8.430321716424857
TEST_16617,13.491,1026.0,79.0,2.2,173.0,0.06,False,54.8,0,5.573271341939943
TEST_16618,26.548,1016.8,61.6,2.2,102.0,0.0,False,8.0,0,4.154881103704842
TEST_16619,21.482,1018.2,75.0,1.4,165.2,0.6,False,18.0,0,4.742130277998777
TEST_16620,22.142,1017.6,83.2,0.8,92.0,0.06,False,34.0,0,3.283467138619936
TEST_16621,29.054,1015.6,47.4,1.6,120.0,0.0,False,23.0,0,3.999153758510512
TEST_16622,16.2588,1014.0,80.4,1.2,153.2,0.0,False,8.0,0,4.267864776342
TEST_16623,22.214,1015.8,75.2,1.0,174.0,0.6,False,27.0,0,4.4714417101079755
TEST_16624,18.60199375,1012.8,52.6,2.0,169.0,0.12,False,33.8,0,5.556399966162915
TEST_16625,14.118,1008.2,52.0,4.0,270.0,0.0,False,19.0,0,7.506737779591375
TEST_16626,9.354,1001.8,85.6,2.4,258.0,0.06,False,52.4,0,6.258553827798975
TEST_16627,22.8097,995.0,62.4,3.0,180.4,0.18,False,37.6,0,5.6456746155785975
TEST_16628,10.720325,1009.4,95.0,3.0,109.6,2.16,False,80.2,0,8.1465289308192
TEST_16629,15.9,1007.2,73.2,7.0,204.0,0.18,False,42.0,0,8.784984949175591
TEST_16630,21.0076,1024.8,64.6,1.2,56.0,0.06,False,26.4,0,3.9739070322502412
TEST_16631,19.287,1020.8,66.6,1.4,144.8,0.6,False,10.4,0,5.077032000165436
TEST_16632,4.7161,1019.8,80.6,1.8,196.8,0.0,False,1.2,0,5.970336888414348
TEST_16633,18.13,1022.8,84.2,1.6,68.6,0.06,False,15.0,0,4.025854445051257
TEST_16634,22.776,1018.8,71.2,2.0,236.0,0.0,False,8.8,0,4.657465637952983
TEST_16635,11.654,1007.2,79.6,4.4,191.6,0.06,False,38.0,0,7.17407368710602
TEST_16636,13.268,1002.4,76.2,3.0,154.0,0.24,False,57.0,0,6.325352874900586
TEST_16637,10.686,999.4,90.4,2.4,159.8,0.3,False,58.4,0,5.9298992862450355
TEST_16638,18.476,996.6,67.6,1.4,163.8,0.0,False,28.0,0,4.620123342463323
TEST_16639,32.46,1012.4,43.0,5.8,210.0,0.0,False,23.0,0,6.819203826210018
TEST_16640,5.2122,1008.4,71.6,4.2,229.0,0.06,False,36.8,0,8.042614958153328
TEST_16641,24.084,1014.4,67.6,2.0,132.0,0.0,False,23.0,0,4.296773557245193
TEST_16642,12.2188,1008.0,78.4,1.0,107.4,0.0,False,13.6,0,4.46174990289197
TEST_16643,13.088,1028.2,49.4,3.6,160.2,0.0,False,23.0,0,7.037133058882558
TEST_16644,29.33,1016.0,67.8,2.0,218.8,0.0,False,42.0,0,4.147310533608675
TEST_16645,8.85,1025.8,81.2,2.2,220.0,0.0,False,30.0,0,5.9951931012268345
TEST_16646,8.492,1021.8,76.6,1.4,60.2,0.06,False,12.0,0,5.038939088941225
TEST_16647,10.138,1024.2,78.4,1.6,244.0,0.0,False,15.0,0,5.568439723595814
TEST_16648,17.077,1017.0,78.4,0.8,178.4,0.06,False,39.2,0,4.263421353753401
TEST_16649,24.762,1016.8,57.0,2.2,154.0,0.06,False,31.0,0,4.807935457523862
TEST_16650,25.884,1014.6,70.2,1.8,154.0,0.24,False,27.0,0,4.274780950379516
TEST_16651,9.174,1015.6,92.2,1.0,103.0,0.18,False,42.0,0,4.722323947624449
TEST_16652,25.6736,1024.2,63.4,1.0,269.8,0.06,False,28.0,0,4.178358904075471
TEST_16653,12.712,1025.6,78.0,3.8,146.0,0.0,False,41.4,0,6.499045939694083
TEST_16654,10.68,1020.0,88.0,3.2,221.6,0.06,False,37.4,0,6.385552669301418
TEST_16655,18.428,1017.8,74.2,2.4,154.0,0.18,False,42.0,0,5.3268781144841295
TEST_16656,12.674,1025.2,82.0,2.4,202.8,0.0,False,0.0,0,5.522629014637286
TEST_16657,19.72,1011.4,73.6,2.6,207.6,0.06,False,19.0,0,5.305879079477014
TEST_16658,28.092,1020.0,52.0,3.2,122.0,0.0,False,27.0,0,5.044692798598678
TEST_16659,14.149,995.4,91.4,2.0,164.0,0.12,False,64.0,0,5.129427400564653
TEST_16660,11.316,1020.4,76.2,2.0,158.0,0.18,False,33.0,0,5.724020212024818
TEST_16661,24.588,1017.4,61.2,1.4,140.2,0.0,False,23.0,0,4.048575444618917
TEST_16662,29.48,1016.8,51.2,6.0,224.0,0.0,False,8.0,0,7.033648412966363
TEST_16663,18.574,1016.6,63.2,2.8,156.0,0.0,False,8.0,0,5.5206747530619324
TEST_16664,15.036,1010.0,93.4,2.0,184.0,0.12,False,64.6,0,5.062272451608119
TEST_16665,24.678,1017.4,78.6,1.4,134.0,0.0,False,5.6,0,3.4979387004696867
TEST_16666,16.6834,1011.6,46.2,2.0,196.0,0.0,False,13.4,0,5.798541998675848
TEST_16667,10.176,1031.2,65.0,1.8,103.8,0.0,False,27.0,0,5.578721198204292
TEST_16668,20.25,1016.6,56.4,4.0,172.0,0.0,False,39.0,0,6.4911172980691845
TEST_16669,16.8188,1007.4,79.2,1.4,230.0,0.18,False,33.6,0,4.955039565127464
TEST_16670,29.8,1018.4,45.8,3.8,180.0,0.0,False,27.0,0,5.628663010043014
TEST_16671,18.922,1014.2,71.8,1.2,116.0,0.0,False,15.0,0,4.108364295948314
TEST_16672,4.422,1021.6,42.6,3.2,83.8,0.0,False,19.0,0,7.548284308307987
TEST_16673,23.162,1013.4,51.2,3.2,188.0,0.06,False,20.0,0,5.848568892279814
TEST_16674,29.72,1013.0,44.6,3.4,260.0,0.0,False,34.8,0,5.7310934928547015
TEST_16675,15.532,1024.4,41.4,1.6,199.4,0.0,False,0.0,0,5.7359947095950865
TEST_16676,24.234,1018.8,58.4,2.2,121.6,0.0,False,31.8,0,4.64625611983855
TEST_16677,24.408,1008.2,43.8,4.8,190.0,0.0,False,31.0,0,6.93789708884395
TEST_16678,9.3894,1001.2,70.6,4.2,208.8,0.24,False,66.4,0,7.886732003433126
TEST_16679,10.432,1015.0,84.8,1.6,212.0,0.0,False,21.4,0,5.284796185593141
TEST_16680,7.7578,1009.6,80.6,1.8,218.4,0.18,False,19.2,0,6.008792819919458
TEST_16681,15.962,1021.2,69.4,1.4,172.0,0.06,False,38.0,0,4.97048292406906
TEST_16682,20.3505,1017.4,67.8,3.4,194.4,0.24,False,37.4,0,6.136424901024088
TEST_16683,4.008,1028.4,72.4,2.8,212.0,0.0,False,4.0,0,6.970472273752084
TEST_16684,16.402,1023.0,60.2,3.6,220.0,0.06,False,26.0,0,6.715232865534995
TEST_16685,17.65,1029.8,63.0,2.6,158.6,0.0,False,8.0,0,5.500385191607562
TEST_16686,6.718,999.2,89.6,1.2,244.0,0.12,False,49.0,0,5.647668346646241
TEST_16687,12.936,1009.0,73.8,5.8,248.0,0.06,False,61.0,0,8.402685837365466
TEST_16688,14.402,1019.2,70.4,3.4,224.0,0.0,False,20.4,0,6.454912754542732
TEST_16689,9.342,1014.6,65.4,2.6,264.0,0.18,False,19.0,0,6.920195490878999
TEST_16690,9.966,1019.0,68.6,4.4,138.0,0.06,False,26.4,0,7.385989596998597
TEST_16691,9.75,998.8,80.0,1.6,138.0,0.06,False,16.8,0,5.255234561819612
TEST_16692,10.75,1017.4,82.8,2.2,168.0,0.0,False,34.4,0,5.588163531466733
